Mod:Item:MetaData, Localized Name
buildcraftbuilders:quarry, Quarry
buildcrafttransport:pipe_structure:0, 丸石の構造パイプ
buildcrafttransport:pipe_wood_item:0, 木の輸送パイプ
buildcrafttransport:pipe_cobble_item:0, 丸石の輸送パイプ
buildcrafttransport:pipe_stone_item:0, 石の輸送パイプ
buildcrafttransport:pipe_quartz_item:0, 水晶の輸送パイプ
buildcrafttransport:pipe_iron_item:0, 鉄の輸送パイプ
buildcrafttransport:pipe_gold_item:0, 金の輸送パイプ
buildcrafttransport:pipe_clay_item:0, 粘土の輸送パイプ
buildcrafttransport:pipe_sandstone_item:0, 砂岩の輸送パイプ
buildcrafttransport:pipe_void_item:0, 虚無の輸送パイプ
buildcrafttransport:pipe_obsidian_item:0, 黒曜石の輸送パイプ
buildcrafttransport:pipe_diamond_item:0, ダイヤの輸送パイプ
buildcrafttransport:pipe_diamond_wood_item:0, Wooden Diamond Transport Pipe
buildcrafttransport:pipe_lapis_item:0, ラピスラズリの輸送パイプ
buildcrafttransport:pipe_daizuli_item:0, ダイズリの輸送パイプ
buildcrafttransport:pipe_emzuli_item:0, エメズリの輸送パイプ
buildcrafttransport:pipe_stripes_item:0, ストライプ輸送パイプ
buildcrafttransport:pipe_wood_fluid:0, 木の防水パイプ
buildcrafttransport:pipe_cobble_fluid:0, 丸石の防水パイプ
buildcrafttransport:pipe_stone_fluid:0, 石の防水パイプ
buildcrafttransport:pipe_quartz_fluid:0, 水晶の防水パイプ
buildcrafttransport:pipe_gold_fluid:0, 金の防水パイプ
buildcrafttransport:pipe_iron_fluid:0, 鉄の防水パイプ
buildcrafttransport:pipe_clay_fluid:0, Clay Fluid Pipe
buildcrafttransport:pipe_sandstone_fluid:0, 砂岩の防水パイプ
buildcrafttransport:pipe_void_fluid:0, 虚無の防水パイプ
buildcrafttransport:pipe_diamond_fluid:0, ダイヤの防水パイプ
buildcrafttransport:pipe_diamond_wood_fluid:0, Wooden Diamond Fluid Pipe
buildcrafttransport:pipe_wood_power:0, 木の伝導パイプ
buildcrafttransport:pipe_cobble_power:0, 丸石の伝導パイプ
buildcrafttransport:pipe_stone_power:0, 石の伝導パイプ
buildcrafttransport:pipe_quartz_power:0, 水晶の伝導パイプ
buildcrafttransport:pipe_gold_power:0, 金の伝導パイプ
buildcrafttransport:pipe_sandstone_power:0, 砂岩の伝導パイプ
buildcrafttransport:filtered_buffer, 選別緩衝器
buildcrafttransport:waterproof, パイプの防水材
buildcrafttransport:plug_blocker, パイプ栓
buildcrafttransport:plug_power_adaptor, Power Adapter
buildcrafttransport:wire:0, §z§0§f白色§r Pipe Wire
buildcrafttransport:wire:1, §z§1§6橙色§r Pipe Wire
buildcrafttransport:wire:2, §z§2§d赤紫色§r Pipe Wire
buildcrafttransport:wire:3, §z§3§b空色§r Pipe Wire
buildcrafttransport:wire:4, §z§4§e黄色§r Pipe Wire
buildcrafttransport:wire:5, §z§5§a黄緑色§r Pipe Wire
buildcrafttransport:wire:6, §z§6§d桃色§r Pipe Wire
buildcrafttransport:wire:7, §z§7§7灰色§r Pipe Wire
buildcrafttransport:wire:8, §z§8§7薄灰色§r Pipe Wire
buildcrafttransport:wire:9, §z§9§3青緑色§r Pipe Wire
buildcrafttransport:wire:10, §z§a§d紫色§r Pipe Wire
buildcrafttransport:wire:11, §9§9青色§r Pipe Wire
buildcrafttransport:wire:12, §z§c§6茶色§r Pipe Wire
buildcrafttransport:wire:13, §z§d§a緑色§r Pipe Wire
buildcrafttransport:wire:14, §z§e§c赤色§r Pipe Wire
buildcrafttransport:wire:15, §0§7黒色§r Pipe Wire
buildcraftsilicon:laser, レーザー
buildcraftsilicon:assembly_table, レーザー加工台
buildcraftsilicon:advanced_crafting_table, レーザー作業台
buildcraftsilicon:integration_table, レーザー合成台
buildcraftsilicon:redstone_chipset:0, 赤石チップ
buildcraftsilicon:redstone_chipset:1, 鉄チップ
buildcraftsilicon:redstone_chipset:2, 金チップ
buildcraftsilicon:redstone_chipset:3, 水晶チップ
buildcraftsilicon:redstone_chipset:4, ダイヤチップ
buildcraftsilicon:plug_gate, item.gate.name
buildcraftsilicon:plug_lens:0, §0§7黒色§r カラーレンズ
buildcraftsilicon:plug_lens:1, §z§e§c赤色§r カラーレンズ
buildcraftsilicon:plug_lens:2, §z§d§a緑色§r カラーレンズ
buildcraftsilicon:plug_lens:3, §z§c§6茶色§r カラーレンズ
buildcraftsilicon:plug_lens:4, §9§9青色§r カラーレンズ
buildcraftsilicon:plug_lens:5, §z§a§d紫色§r カラーレンズ
buildcraftsilicon:plug_lens:6, §z§9§3青緑色§r カラーレンズ
buildcraftsilicon:plug_lens:7, §z§8§7薄灰色§r カラーレンズ
buildcraftsilicon:plug_lens:8, §z§7§7灰色§r カラーレンズ
buildcraftsilicon:plug_lens:9, §z§6§d桃色§r カラーレンズ
buildcraftsilicon:plug_lens:10, §z§5§a黄緑色§r カラーレンズ
buildcraftsilicon:plug_lens:11, §z§4§e黄色§r カラーレンズ
buildcraftsilicon:plug_lens:12, §z§3§b空色§r カラーレンズ
buildcraftsilicon:plug_lens:13, §z§2§d赤紫色§r カラーレンズ
buildcraftsilicon:plug_lens:14, §z§1§6橙色§r カラーレンズ
buildcraftsilicon:plug_lens:15, §z§0§f白色§r カラーレンズ
buildcraftsilicon:plug_lens:16, §0§7黒色§r カラーフィルター
buildcraftsilicon:plug_lens:17, §z§e§c赤色§r カラーフィルター
buildcraftsilicon:plug_lens:18, §z§d§a緑色§r カラーフィルター
buildcraftsilicon:plug_lens:19, §z§c§6茶色§r カラーフィルター
buildcraftsilicon:plug_lens:20, §9§9青色§r カラーフィルター
buildcraftsilicon:plug_lens:21, §z§a§d紫色§r カラーフィルター
buildcraftsilicon:plug_lens:22, §z§9§3青緑色§r カラーフィルター
buildcraftsilicon:plug_lens:23, §z§8§7薄灰色§r カラーフィルター
buildcraftsilicon:plug_lens:24, §z§7§7灰色§r カラーフィルター
buildcraftsilicon:plug_lens:25, §z§6§d桃色§r カラーフィルター
buildcraftsilicon:plug_lens:26, §z§5§a黄緑色§r カラーフィルター
buildcraftsilicon:plug_lens:27, §z§4§e黄色§r カラーフィルター
buildcraftsilicon:plug_lens:28, §z§3§b空色§r カラーフィルター
buildcraftsilicon:plug_lens:29, §z§2§d赤紫色§r カラーフィルター
buildcraftsilicon:plug_lens:30, §z§1§6橙色§r カラーフィルター
buildcraftsilicon:plug_lens:31, §z§0§f白色§r カラーフィルター
buildcraftsilicon:plug_lens:32, Clear カラーレンズ
buildcraftsilicon:plug_lens:33, Clear カラーフィルター
buildcraftsilicon:plug_pulsar, Pipe Pulsar
buildcraftsilicon:plug_light_sensor, Light Sensor
buildcraftenergy:glob_of_oil, item.globOil.name
buildcraftfactory:autoworkbench_item, 自動作業台
buildcraftfactory:mining_well, 採掘機
buildcraftfactory:pump, ポンプ
buildcraftfactory:flood_gate, 水門
buildcraftfactory:tank, タンク
buildcraftfactory:chute, Chute
buildcraftfactory:distiller, Distiller
buildcraftfactory:heat_exchange, Heat Exchanger
buildcraftfactory:water_gel_spawn, Water Gelifier
buildcraftfactory:gel, Gelled Water
buildcraftrobotics:zone_planner, Zone Planner
industrialforegoing:petrified_fuel_generator, Petrified Fuel Generator
industrialforegoing:enchantment_refiner, Enchantment Sorter
industrialforegoing:enchantment_extractor, Enchantment Extractor
industrialforegoing:enchantment_aplicator, Enchantment Applicator
industrialforegoing:mob_relocator, Mob Crusher
industrialforegoing:potion_enervator, Potion Brewer
industrialforegoing:animal_independence_selector, Animal Baby Separator
industrialforegoing:animal_stock_increaser, Animal Feeder
industrialforegoing:crop_sower, Plant Sower
industrialforegoing:crop_enrich_material_injector, Plant Fertilizer
industrialforegoing:crop_recolector, Plant Gatherer
industrialforegoing:black_hole_unit, Black Hole Unit
industrialforegoing:water_condensator, Water Condensator
industrialforegoing:water_resources_collector, Resources Fisher
industrialforegoing:animal_resource_harvester, Animal Rancher
industrialforegoing:mob_slaughter_factory, Mob Slaughter Factory
industrialforegoing:mob_duplicator, Mob Duplicator
industrialforegoing:block_destroyer, Block Breaker
industrialforegoing:block_placer, Block Placer
industrialforegoing:tree_fluid_extractor, Tree Fluid Extractor
industrialforegoing:latex_processing_unit, Latex Processing Unit
industrialforegoing:sewage_composter_solidifier, Sewage Composter
industrialforegoing:animal_byproduct_recolector, Animal Sewer
industrialforegoing:sludge_refiner, Sludge Refiner
industrialforegoing:mob_detector, Mob Detector
industrialforegoing:lava_fabricator, Lava Fabricator
industrialforegoing:bioreactor, Bioreactor
industrialforegoing:biofuel_generator, Biofuel Generator
industrialforegoing:laser_base, Laser Base
industrialforegoing:laser_drill, Laser Drill
industrialforegoing:ore_processor, Ore Processor
industrialforegoing:black_hole_controller, Black Hole Controller (DEPRECATED)
industrialforegoing:black_hole_controller_reworked, Black Hole Controller v2.0
industrialforegoing:dye_mixer, Dye Mixer
industrialforegoing:enchantment_invoker, Enchantment Factory
industrialforegoing:spores_recreator, Spores Recreator
industrialforegoing:animal_growth_increaser, Animal Grower
industrialforegoing:material_stonework_factory, Material StoneWork Factory
industrialforegoing:black_hole_tank, Black Hole Tank
industrialforegoing:resourceful_furnace, Resourceful Furnace
industrialforegoing:villager_trade_exchanger, Villager Trade Exchanger
industrialforegoing:energy_field_provider, Energy Field Provider
industrialforegoing:oredictionary_converter, Ore Dictionary Converter
industrialforegoing:protein_reactor, Protein Reactor
industrialforegoing:protein_generator, Protein Generator
industrialforegoing:hydrator, Hydrator
industrialforegoing:wither_builder, Wither Builder
industrialforegoing:fluid_pump, Fluid Pump
industrialforegoing:fluid_crafter, Fluid Crafter
industrialforegoing:plant_interactor, Plant Interactor
industrialforegoing:item_splitter, Item Splitter
industrialforegoing:fluiddictionary_converter, Fluid Dictionary Converter
industrialforegoing:froster, Froster
industrialforegoing:ore_washer, Washing Factory
industrialforegoing:ore_fermenter, Fermentation Station
industrialforegoing:ore_sieve, Fluid Sieving Machine
industrialforegoing:pitiful_fuel_generator, Pitiful Fuel Generator
industrialforegoing:tinydryrubber, Tiny Dry Rubber
industrialforegoing:dryrubber, Dry Rubber
industrialforegoing:plastic, Plastic
industrialforegoing:fertilizer, Fertilizer
industrialforegoing:meat_feeder, Meat Feeder
industrialforegoing:mob_imprisonment_tool, Mob Imprisonment Tool
industrialforegoing:laser_lens:0, 白色§r Laser Lens
industrialforegoing:laser_lens:1, 橙色§r Laser Lens
industrialforegoing:laser_lens:2, 赤紫色§r Laser Lens
industrialforegoing:laser_lens:3, 空色§r Laser Lens
industrialforegoing:laser_lens:4, 黄色§r Laser Lens
industrialforegoing:laser_lens:5, 黄緑色§r Laser Lens
industrialforegoing:laser_lens:6, 桃色§r Laser Lens
industrialforegoing:laser_lens:7, 灰色§r Laser Lens
industrialforegoing:laser_lens:8, 薄灰色§r Laser Lens
industrialforegoing:laser_lens:9, 青緑色§r Laser Lens
industrialforegoing:laser_lens:10, 紫色§r Laser Lens
industrialforegoing:laser_lens:11, 青色§r Laser Lens
industrialforegoing:laser_lens:12, 茶色§r Laser Lens
industrialforegoing:laser_lens:13, 緑色§r Laser Lens
industrialforegoing:laser_lens:14, 赤色§r Laser Lens
industrialforegoing:laser_lens:15, 黒色§r Laser Lens
industrialforegoing:laser_lens_inverted:0, 白色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:1, 橙色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:2, 赤紫色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:3, 空色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:4, 黄色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:5, 黄緑色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:6, 桃色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:7, 灰色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:8, 薄灰色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:9, 青緑色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:10, 紫色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:11, 青色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:12, 茶色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:13, 緑色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:14, 赤色§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:15, 黒色§r Laser Lens (Inverted)
industrialforegoing:straw, Straw
industrialforegoing:conveyor_upgrade:0, Extraction Conveyor Upgrade
industrialforegoing:conveyor_upgrade:1, Insertion Conveyor Upgrade
industrialforegoing:conveyor_upgrade:2, Detection Conveyor Upgrade
industrialforegoing:conveyor_upgrade:3, Bouncing Conveyor Upgrade
industrialforegoing:conveyor_upgrade:4, Dropping Conveyor Upgrade
industrialforegoing:conveyor_upgrade:5, Blinking Conveyor Upgrade
industrialforegoing:conveyor_upgrade:6, Splitting Conveyor Upgrade
industrialforegoing:pink_slime, Pink Slime
industrialforegoing:book_manual, Industrial Foregoing's Manual
industrialforegoing:pink_slime_ingot, Pink Slime Ingot
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:adult_filter, Adult Filter
industrialforegoing:range_addon:0, Range Addon
industrialforegoing:range_addon:1, Range Addon
industrialforegoing:range_addon:2, Range Addon
industrialforegoing:range_addon:3, Range Addon
industrialforegoing:range_addon:4, Range Addon
industrialforegoing:range_addon:5, Range Addon
industrialforegoing:range_addon:6, Range Addon
industrialforegoing:range_addon:7, Range Addon
